"school_ID" "stud_ID" "grade" "gender" "immig" "SCHRISK" "BULLIED" "FEELSAFE" "BELONG" "TEACHSUP" "ANXMAT" "MATHPERS" "math_time" "study_time" "EXERPRAC" "STUDYHMW" "PAREDINT" "ESCS" "FAMSUP" "FAMSUPSL" "PV1MATH" "PV2MATH" "PV3MATH" "PV4MATH" "PV5MATH" "PV6MATH" "PV7MATH" "PV8MATH" "PV9MATH" "PV10MATH" "mate" "MACTIV" "SCHSIZE" "SMRATIO" "SCHSEL"
"98" "38000331" "38000172" 1 1 0 -0.4624 1.2258 0.4417 -0.4375 -0.5635 NA NA 1 3 6 6 12 -0.9262 NA NA 536.15 590.235 621.473 587.877 610.884 578.494 579.924 580.852 602.22 568.211 585.632 2 597 79.6 3
"99" "38000317" "38000173" 1 1 0 -0.4624 -1.228 -0.756 -0.6152 -0.3322 2.5026 -0.9436 1 6 1 7 16 0.1952 0.1637 0.4149 449.39 405.725 390.587 412.119 381.478 452.368 429.455 450.196 431.665 457.16 426.0143 4 1382 74.7027 1
"100" "38000250" "38000174" 1 1 0 -0.4624 -1.228 1.1246 0.028 -0.1002 NA NA 3 5 10 6 16 0.7817 NA NA 413.473 440.294 459.771 415.491 448.101 461.354 435.593 425.326 398.033 382.001 427.9437 3 620 100 3
"101" "38000046" "38000175" 0 1 0 -0.4624 -1.228 -0.756 -0.338 NA NA NA 1 4 3 5 9 -1.6391 -0.7501 NA 341.195 365.278 265.95 325.24 313.727 278.811 341.557 316.474 288.543 368.931 320.5706 0 NA NA NA
"102" "38000285" "38000177" 1 1 0 -0.4624 0.7301 0.4417 -0.4867 -0.5635 0.3025 -0.0578 2 4 0 8 14.5 -0.8521 0.7302 -0.1403 360.348 353.248 360.854 429.055 428.383 403.755 386.144 384.173 392.118 375.732 387.381 4 1113 50.5909 2
"103" "38000298" "38000178" 1 1 0 -0.4624 -0.267 -1.306 -0.6376 -0.3322 0.6566 -0.9837 1 3 4 3 12 -0.1958 -0.954 -2.3478 496.134 590.502 581.894 473.393 522.845 588.339 530.649 531.954 539.884 542.374 539.7968 0 1150 100 3
"104" "38000304" "38000179" 1 0 0 -0.4624 -1.228 -2.0413 1.4693 NA NA NA NA NA 0 0 12 -0.5314 NA NA 407.639 344.608 351.714 407.5 359.311 413.132 389.866 410.284 313.604 380.779 377.8437 1 770 100 2
"105" "38000153" "38000180" 0 0 1 -0.4624 -0.3264 1.1246 0.3084 -0.3322 0.6387 -0.5802 2 4 10 7 12 -0.9037 0.5401 NA 463.933 517.096 514.292 504.97 508.221 379.05 489.302 478.642 472.646 498.967 482.7119 2 1553 94.1212 3
"106" "38000210" "38000182" 1 1 0 -0.4624 -1.228 -0.756 -0.471 -1.3627 1.1417 -0.4939 3 5 2 5 14.5 0.3678 1.6227 0.14 514.31 512.998 472.24 471.777 461.803 531.035 482.134 465.142 490.323 454.863 485.6625 1 771 96.375 2
"107" "38000179" "38000183" 1 0 0 -0.4624 1.3994 1.1246 -1.9803 1.5558 0.7774 1.9687 1 1 7 2 16 -0.3817 -0.1673 -0.569 414.392 361.471 353.143 352.763 343.984 380.699 373.553 397.371 371.505 359.879 370.876 2 657 100 2
"108" "38000161" "38000190" 1 1 0 -0.4624 -1.228 0.1368 0.8759 1.5558 1.2595 -0.041 1 2 0 6 12 -0.3646 0.2854 0.9728 456.808 407.325 428.215 425.003 431.625 476.231 405.242 420.951 456.121 460.394 436.7915 NA NA NA NA
"109" "38000087" "38000191" 1 0 0 -0.4624 1.191 0.6942 -0.4794 -0.5635 -0.0394 -0.4649 1 1 6 0 12 -0.6812 -0.5925 NA 527.031 519.965 522.035 522.098 545.57 508.617 532.987 510.464 502.014 522.698 521.3479 0 151 75.5 2
"110" "38000249" "38000192" 1 0 0 0.8125 0.2289 1.1246 0.3249 1.5558 -1.6654 -0.9875 1 2 7 4 16 0.5949 0.3388 -0.4793 465.076 474.421 486.778 524.768 542.793 486.213 498.421 464.34 479.591 487.35 490.9751 3 170 56.6667 2
"111" "38000232" "38000193" 1 0 0 -0.4624 -0.5168 0.6342 NA -0.3322 -0.2045 -0.2539 1 4 6 6 16 0.9087 -0.683 -0.0986 411.265 464.234 416.688 369.864 398.552 421.507 408.054 429.479 421.018 402.017 414.2678 2 1001 83.4167 1
"112" "38000207" "38000194" 1 1 0 0.4017 -1.228 1.1246 2.7562 -0.8059 0.5238 NA 1 3 6 8 14.5 0.0497 NA NA 337.691 292.957 348.554 362.204 321.274 307.844 354.148 350.725 309.833 372.249 335.7479 1 418 76 2
"113" "38000143" "38000195" 1 0 0 3.0521 -0.1325 1.1246 -0.5047 -1.0693 0.051 -0.429 1 4 10 4 14.5 0.2048 -0.6359 NA 415.886 490.942 440.928 452.598 436.295 410.539 413.079 474.164 480.887 395.47 441.0788 2 319 70.8889 3
"114" "38000115" "38000196" 1 1 0 -0.4624 -0.1325 1.1246 0.9614 -0.1002 1.1417 0.1187 2 3 2 2 12 -0.059 0.0697 NA 477.474 469.758 461.876 463.658 440.969 478.035 442.405 454.131 462.247 418.037 456.859 3 242 80.6667 1
"115" "38000028" "38000197" 1 0 0 0.4017 -1.228 1.1246 -0.2197 NA NA NA NA NA 10 6 16 0.9521 NA NA 461.964 451.82 404.259 441.808 497.687 478.187 416.576 490.517 415.675 441.179 449.9672 4 215 61.4286 3
"116" "38000017" "38000198" 1 0 0 0.8125 -0.391 -0.756 0.4163 1.5558 0.3729 1.9296 1 3 6 10 12 -1.1064 1.797 -1.1596 443.732 404.58 479.933 500.672 484.948 491.799 465.542 497.074 470.647 480.395 471.9322 1 474 45.1429 3
"117" "38000211" "38000199" 1 1 0 -0.4624 -0.267 -0.756 -0.2482 -0.1002 -0.1172 0.6305 2 5 6 10 12 -0.2752 1.0472 0.9062 405.698 407.678 442.583 445.208 439.266 412.277 433.811 377.25 425.106 417.616 420.6493 3 1106 61.4444 2
"118" "38000203" "38000200" 1 0 0 3.0521 -1.228 1.1246 0.734 1.5558 2.5429 2.8342 NA 1 10 0 16 0.8777 -1.0093 -2.3458 331.487 303.81 350.163 339.836 235.924 264.128 292.549 308.695 290.14 284.066 300.0798 1 192 42.6667 2
"119" "38000056" "38000201" 2 0 0 -0.4624 -1.228 0.0877 -0.1203 -0.1002 0.4067 -2.0462 1 1 10 5 14.5 -0.4045 0.2444 -0.4157 600.998 579.431 600.865 555.978 592.308 576.027 533.339 566.625 586.496 568.524 576.0591 4 1787 100 3
"120" "38000160" "38000202" 1 1 0 -0.4624 -1.228 0.1368 -0.4747 -0.5635 NA NA 1 3 2 5 12 -1.1517 NA NA 444.658 486.523 452.648 497.031 470.993 430.554 413.005 446.539 435.987 475.929 455.3867 1 747 67.9091 3
"121" "38000039" "38000204" 1 0 0 1.324 0.9365 -0.756 -0.1361 -0.5635 -1.2788 -0.3698 1 1 4 0 9 -1.4858 -0.4918 0.0973 504.874 493.723 509.62 525.803 545.146 530.041 525.648 527.415 489.601 524.459 517.633 0 859 81.8095 1
"122" "38000070" "38000205" 1 1 0 -0.4624 0.0102 1.1246 1.4872 -1.0693 0.3378 -0.6314 3 5 7 9 16 0.7936 0.5599 0.3089 370.696 309.274 404.88 377.597 369.042 355.666 346.988 384.964 364.42 339.39 362.2917 4 2064 71.1724 2
"123" "38000071" "38000206" 1 0 0 -0.4624 -0.267 -0.756 0.6428 -0.1002 0.1748 -0.1252 4 4 3 5 16 0.3763 -0.6339 0.4213 465.575 378.952 380.117 369.515 339.365 411.496 383.891 359.898 440.101 406.879 393.5789 4 423 42.3 1
"124" "38000327" "38000207" 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 502.13 506.612 509.069 548.602 520.97 536.103 532.268 548.826 529.221 541.491 527.5292 3 109 6.8125 2
"125" "38000009" "38000208" 1 1 0 -0.4624 -1.228 -0.756 -0.6313 -0.5635 0.6387 -0.1345 2 5 2 10 16 0.9949 0.4667 -0.4433 545.241 526.457 514.616 542.737 532.918 560.056 560.799 542.539 559.99 572.74 545.8093 4 935 66.7857 3
"126" "38000290" "38000209" 1 1 0 1.793 0.7118 -2.0973 -0.7485 -1.0693 2.635 -0.5746 3 6 10 6 16 1.1194 -0.8833 -0.7021 359.223 363.597 334.431 340.423 363.437 374.963 371.187 396.494 351.151 333.956 358.8862 1 334 26.72 1
"127" "38000258" "38000211" 1 0 0 -0.4624 -1.228 -0.039 0.3379 -1.0693 0.6647 -0.9358 1 1 6 4 16 0.4102 -0.5806 NA 410.347 415.188 457.806 436.54 387.385 432.245 423.344 427.606 442.428 423.26 425.6149 0 1084 100 3
"128" "38000287" "38000212" 1 1 1 -0.4624 -0.1325 1.1246 0.0311 -0.1002 0.3729 -0.503 1 2 0 5 14.5 -0.2886 0.2355 -0.7546 531.489 565.011 522.507 484.754 508.131 563.556 500.421 513.41 555.739 508.508 525.3526 NA NA NA 1
"129" "38000190" "38000213" 1 1 0 -0.4624 -0.267 1.1246 -0.8772 0.4357 -0.5006 -0.1151 1 5 3 7 14.5 0.4006 0.7548 NA 517.179 524.086 507.022 508.37 539.725 521.842 491.519 553.073 510.316 526.155 519.9287 3 483 74.3077 3
"130" "38000062" "38000214" 1 1 0 -0.4624 -1.228 -0.756 0.2326 -1.7015 1.9128 -0.315 3 6 0 7 16 1.3511 0.4791 -0.4927 582.562 558.385 554.935 564.467 566.873 534.256 564.196 578.814 543.836 574.022 562.2346 4 1455 100 2
"131" "38000130" "38000215" 1 1 0 -0.4624 -1.228 1.1246 2.7308 -1.7015 0.429 2.4394 1 2 2 4 16 1.1446 -0.0253 1.246 435.06 455.48 446.026 462.427 434.118 452.38 399.39 424.184 424.518 413.206 434.6789 2 1004 91.2727 2
"132" "38000148" "38000216" 0 1 0 0.4017 -1.228 -0.756 -0.7438 -0.3322 0.6387 -0.6705 2 3 5 5 12 -0.806 0.2763 -0.0643 460.005 497.333 510.471 454.437 487.251 453.842 513.523 485.337 500.832 484.839 484.787 5 1205 83.1034 3
"133" "38000036" "38000218" 1 1 0 -0.4624 -1.228 1.1246 0.2822 -0.1002 0.051 0.5617 1 3 5 3 12 -0.9688 0.7102 -0.0824 561.238 550.478 541.956 548.147 520.307 535.006 507.156 530.835 515.98 524.202 533.5305 NA NA NA NA
"134" "38000130" "38000219" 1 1 0 -0.4624 -1.228 1.1246 -0.3261 -1.0693 -0.1371 0.2009 1 2 3 5 12 -0.6643 -0.1935 -1.3293 654.179 558.5 620.946 578.438 589.44 548.396 596.484 543.996 616.217 616.637 592.3233 2 1004 91.2727 2
"135" "38000084" "38000220" 1 0 0 0.4017 -0.5168 1.1246 2.7474 0.4357 -0.1172 0.1319 1 2 10 10 16 -0.3361 1.7327 -0.1704 459.48 439.744 498.376 463.753 461.135 434.392 487.266 472.387 456.657 466.21 463.94 1 105 100 1
"136" "38000186" "38000222" 1 0 0 0.8125 0.299 -0.756 0.3216 -0.1002 NA NA 1 1 8 2 14.5 0.0309 NA NA 390.506 349.983 367.233 368.369 389.637 422.061 339.726 407.117 386.716 343.902 376.525 3 487 64.9333 3
"137" "38000338" "38000223" 1 0 1 3.0521 -0.0259 0.1368 -0.7635 -0.1002 0.1931 0.863 3 3 10 8 12 -0.8952 -0.242 NA 344.368 379.831 372.55 406.209 375.546 327.364 327.602 362.316 357.863 396.395 365.0044 0 504 100 3
"138" "38000149" "38000224" 1 1 0 0.4017 -0.277 1.1246 0.0717 0.1475 0.1931 -0.4407 2 3 10 8 16 0.4019 -0.0586 0.1554 565.861 584.042 546.669 557.63 582.467 517.797 576.066 580.218 563.836 600.804 567.539 2 940 53.7143 2
"139" "38000093" "38000225" 1 0 1 -0.4624 -1.228 0.6942 0.3316 -0.8059 0.1748 -0.7183 2 4 3 4 12 -1.0293 -0.4132 0.0741 431.295 429.252 474.501 463.046 510.13 456.424 458.736 473.489 477.055 484.717 465.8645 4 1376 100 2
"140" "38000254" "38000227" 1 1 0 1.793 1.2436 -0.0323 -1.2344 -0.1002 0.905 0.5802 1 2 0 4 12 -0.9217 0.561 0.9254 395.574 447.322 479.335 453.103 417.025 478.037 448.116 446.058 442.854 451.243 445.8667 0 220 55 2
"141" "38000282" "38000228" 1 1 0 0.703 -0.1325 -0.9021 -0.3548 0.4357 0.051 -0.5683 1 1 2 2 16 -1.0602 -1.2431 -0.2974 314.583 320.008 330.728 324.866 283.264 317.634 333.851 326.388 319.795 291.12 316.2237 0 751 93.875 1
"142" "38000155" "38000229" 0 0 1 3.0521 1.619 -1.9349 -0.7909 1.5558 -1.2756 -1.0423 3 2 10 8 12 -0.8812 -1.1071 0.3838 325.273 365.886 315.277 352.586 323.953 362.446 387.992 290.096 385.53 329.043 343.8082 2 714 84 3
"143" "38000032" "38000230" 1 1 0 -0.4624 -1.228 1.1246 -1.3513 0.1475 0.1932 1.0113 1 1 10 10 16 -0.1468 -0.0628 -0.4553 426.953 397.548 390.563 414.161 380.088 391.407 369.628 384.407 390.78 399.351 394.4886 1 378 100 2
"144" "38000178" "38000231" 1 0 0 0.4017 -1.228 1.1246 -0.3261 NA NA NA 1 4 10 10 16 1.001 1.5928 NA 310.425 261.549 318.163 253.476 246.477 304.266 286.792 335.856 294.483 287.004 289.8491 3 619 77.375 3
"145" "38000107" "38000232" 1 0 1 1.4434 2.4093 0.6342 -0.9988 -1.0693 2.6109 -0.1581 NA 6 0 10 12 -1.5746 -0.8155 -0.0643 376.081 312.724 239.299 275.144 330.392 296.476 309.215 338.754 306.444 329.281 311.381 0 679 100 3
"146" "38000326" "38000233" 0 0 0 0.4017 0.4452 1.1246 0.8273 -0.1002 -0.508 -0.0336 1 3 4 4 12 -0.545 0.0156 -0.2461 514.725 480.073 505.178 471.564 469.442 402.384 473.022 476.632 502.764 490.208 478.5992 1 282 94 1
"147" "38000019" "38000234" 1 0 0 0.8125 -0.5168 0.1368 1.1471 -2.9095 0.3378 -0.8492 NA NA 10 2 16 -0.0595 0.3309 0.2548 420.958 417.98 430.453 424.205 427.216 453.477 447.344 473.833 425.607 423.454 434.4527 0 289 72.25 1
"148" "38000051" "38000235" 0 0 0 -0.4624 1.7844 1.1246 -1.1178 0.4357 -0.0365 -0.1088 1 5 2 1 12 -1.2806 -0.5164 0.7341 358.072 362.79 361.31 385.318 388.359 402.56 331.659 436.861 388.563 375.488 379.098 0 389 100 2
"149" "38000337" "38000236" 1 1 0 -0.4624 -1.228 1.1246 -0.0325 0.1475 0.602 -0.8693 1 2 7 4 16 1.0799 0.5388 1.2799 546.802 530.222 522.72 530.616 533.755 543.899 527.783 533.616 530.99 531.191 533.1594 2 149 NA 1
"150" "38000305" "38000239" 1 0 0 -0.4624 -1.228 0.4417 0.3519 -0.5635 -1.6826 0.0155 4 6 10 2 12 0.2643 -0.713 0.6116 579.165 510.587 544.594 556.706 519.318 533.588 565.585 506.622 502.146 508.637 532.6948 1 773 64.4167 1
"151" "38000098" "38000240" 2 0 0 -0.4624 -1.228 1.1246 0.3519 -0.3322 0.3378 0.024 1 3 8 8 14.5 -0.2353 1.5146 0.1063 485.975 487.119 488.734 475.039 467.678 523.835 487.522 496.532 491.054 496.924 490.0412 3 1241 80.0645 2
"152" "38000134" "38000242" 1 1 0 0.4017 -1.228 -0.756 -0.6801 -1.3627 0.1932 0.9015 1 3 3 5 14.5 0.5337 0.001 -1.6889 493.443 492.721 513.562 531.024 496.301 525.948 536.195 544.618 541.785 554.931 523.0528 NA 1169 NA NA
"153" "38000104" "38000245" 2 1 0 0.8125 0.0959 -1.1042 -0.8885 -1.0693 NA -0.0674 2 5 0 10 9 -1.5177 -0.7637 NA 370.822 395.599 403.535 435.053 394.236 369.153 399.487 398.032 400.987 363.836 393.074 0 1320 82.5 2
"154" "38000288" "38000246" 0 1 0 0.8125 1.2172 0.1368 -0.4893 NA NA NA NA NA 3 2 16 -0.6996 NA NA 283.797 280.568 273.923 322.504 327.743 354.948 341.239 331.907 304.979 309.141 313.0749 0 467 46.7 3
"155" "38000181" "38000248" 1 0 0 -0.4624 -1.228 -0.756 0.3863 0.4357 NA NA 2 3 3 4 14.5 -0.3796 NA NA 541.125 467.077 508.998 485.807 466.053 534.024 425.926 509.255 458.721 483.998 488.0984 3 808 52.129 1
"156" "38000081" "38000249" 1 0 0 1.4434 0.7646 1.1246 0.7639 -0.3322 -0.2704 -0.3671 1 1 2 4 14.5 -0.7601 -0.1994 NA 412.667 441.902 433.576 433.724 397.181 440.167 481.01 434.128 454.65 470.52 439.9525 2 181 72.4 3
"157" "38000097" "38000250" 1 0 1 -0.4624 1.1629 0.2852 -0.9555 0.8211 NA -1.7326 1 1 0 6 9 -2.0604 -1.3173 NA 402.508 366.851 383.45 429.225 362.77 409.238 364.7 412.193 300.85 355.375 378.716 3 208 83.2 1
"158" "38000242" "38000251" 1 1 1 -0.4624 0.5381 -0.756 -0.3263 -0.1002 1.0161 -0.8756 1 4 0 7 9 -1.6097 -0.4751 -0.0735 431.546 428.451 411.906 370.003 415.604 433.348 361.631 349.584 354.479 370.592 392.7144 3 862 100 3
"159" "38000305" "38000253" 2 1 0 -0.4624 -1.228 -1.1042 -0.7034 -0.1002 -0.2758 -0.1723 1 4 0 4 16 0.5888 0.3083 0.0726 400.234 435.127 406.962 373.029 395.457 382.634 359.65 462.67 414.379 410.706 404.0848 1 773 64.4167 1
"160" "38000049" "38000254" 0 0 0 -0.4624 0.1902 1.1246 2.1143 0.4357 0.4067 1.4255 1 1 6 7 16 0.5769 -0.0992 NA 468.898 503.911 474.085 526.824 519.89 454.866 504.938 484.872 488.497 504.416 493.1197 4 414 92 1
"161" "38000053" "38000257" 1 1 0 -0.4624 0.5805 0.6942 0.4087 -0.5635 0.4252 -0.5572 1 5 3 5 16 -0.1755 -0.587 -1.3534 382.515 388.227 445.448 391.184 411.656 418.825 447.038 417.835 370.689 425.897 409.9314 2 708 94.4 2
"162" "38000028" "38000258" 1 0 0 1.4434 -1.228 1.1246 -0.47 0.4357 -0.3744 0.2568 1 2 5 3 16 0.0087 -0.937 -2.2431 635.551 613.689 703.774 626.186 619.024 642.305 625.41 625.672 620.834 602.184 631.4629 4 215 61.4286 3
"163" "38000132" "38000259" 2 0 0 -0.4624 0.0544 0.4417 -0.2482 -0.5635 0.3378 0.433 3 5 2 5 16 0.7855 0.0527 0.1386 521.307 529.279 526.731 528.898 547.195 523.898 472.785 491.812 531.941 538.063 521.1909 2 455 91 1
"164" "38000135" "38000260" 1 1 0 0.4017 -1.228 -0.756 -0.3261 -0.1002 -0.0394 -0.135 3 6 3 8 16 1.4111 0.3988 0.5711 492.406 488.702 491.931 482.804 493.301 521.901 481.477 493.919 470.074 505.955 492.247 3 1114 85.6923 3
"165" "38000057" "38000261" 1 0 0 -0.4624 0.8233 1.1246 -0.3128 -0.8059 -2.3755 -0.7449 1 1 5 3 12 -0.5476 -0.7404 0.0224 660.661 634.05 664.527 638.64 655.951 646.144 652.7 610.08 667.749 677.301 650.7803 4 240 19.2 3
"166" "38000057" "38000262" 0 0 0 -0.4624 -1.228 1.1246 0.3378 -0.8059 0.6566 -0.6148 1 1 8 4 12 -1.2904 -0.8363 -0.8536 463.593 431.282 455.593 477.568 471.474 501.403 515.021 457.098 406.984 481.11 466.1126 4 240 19.2 3
"167" "38000047" "38000263" 1 1 0 -0.4624 -1.228 1.1246 0.3216 0.8211 0.1931 -0.3224 1 3 4 6 16 0.5214 -0.6275 1.3283 498.307 497.538 506.916 519.366 495.563 547.332 510.84 559.535 540.372 530.769 520.6538 3 2000 86.9565 3
"168" "38000314" "38000264" 1 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 333.63 304.024 300.243 267.873 307.311 279.835 291.035 275.083 257.642 286.576 290.3252 1 122 100 2
"169" "38000272" "38000267" 2 1 0 -0.4624 -1.228 0.6942 0.8085 -0.1002 0.3729 -0.4008 3 5 0 7 16 0.3091 -0.291 -0.3029 447.533 514.367 413.587 476.217 456.226 495.652 452.292 451.371 445.3 424.336 457.6881 2 1095 68.4375 3
"170" "38000210" "38000268" 1 1 0 -0.4624 -0.267 -0.756 -1.2331 -0.1002 1.2595 -1.2521 2 4 8 7 16 -0.1143 -0.0063 NA 385.751 363.579 400.068 390.289 421.402 399.5 364.67 379.391 416.825 398.796 392.0271 1 771 96.375 2
"171" "38000033" "38000270" 0 1 1 -0.4624 -0.4588 -1.5739 -0.4625 1.5558 0.8251 -0.8436 1 2 1 5 16 -0.5435 -1.113 -0.3961 387.135 428.987 390.882 353.634 386.12 380.43 373.746 383.102 408.836 401.568 389.444 4 696 51.5556 3
"172" "38000164" "38000271" 1 1 NA -0.4624 0.4549 -2.1927 -1.4738 -1.7015 -2.3755 -0.3074 3 5 0 8 6 -2.1924 -1.2711 -1.1243 369.046 383.96 408.647 363.778 382.285 408.45 352.161 355.431 379.58 346.187 374.9525 3 1384 69.2 2
"173" "38000022" "38000272" 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 367.701 436.668 478.768 420.163 454.988 470.444 384.502 440.474 436.376 459.231 434.9315 1 248 82.6667 1
"174" "38000075" "38000273" 1 0 0 0.8125 1.4583 -0.3481 0.0594 1.5558 -1.6741 0.3492 4 6 9 5 14.5 -0.6743 0.9377 NA 528.164 477.853 457.345 480.116 531.446 486.048 501.353 522.112 476.12 495.369 495.5926 3 1338 89.2 3
"175" "38000117" "38000275" 1 1 0 -0.4624 -0.1325 -0.039 0.5159 -0.1002 1.4278 0.2235 2 6 2 10 9 -1.3798 -0.7245 NA 462.659 502.641 487.602 490.503 466.484 490.532 486.573 467.593 491.025 468.395 481.4007 2 279 42.9231 1
"176" "38000244" "38000276" 0 1 1 1.793 -1.228 -2.7886 -0.0182 -0.5635 0.133 -0.3756 2 4 6 5 14.5 -0.3734 0.3762 NA 348.679 316 335.56 382.317 288.185 386.666 380.938 330.145 344.209 359.341 347.204 0 564 100 2
"177" "38000131" "38000277" 1 0 0 -0.4624 -1.228 -0.756 -0.8691 -2.9095 -2.3945 -2.8447 1 1 10 0 14.5 0.0979 -1.193 1.3091 383.185 396.126 392.725 341.119 389.762 338.966 371.821 400.613 376.154 372.351 376.2822 3 178 22.25 3
"178" "38000155" "38000278" 1 0 0 0.4017 -0.1325 -0.756 -0.3128 -0.8059 1.1606 -0.5383 2 2 0 6 9 -1.328 -0.9897 -1.7418 451.817 470.351 510.41 458.9 465.984 508.143 427.892 478.434 460.467 484.089 471.6487 2 714 84 3
"179" "38000307" "38000279" 1 0 0 -0.4624 -1.228 1.1246 0.1999 1.5558 -0.0423 0.2258 1 2 5 8 12 -0.3081 -0.3226 NA 635.07 630.261 637.835 623.516 627.448 584.559 662.3 655.171 592.122 692.891 634.1173 2 1126 97.913 1
"180" "38000114" "38000280" 1 1 0 0.8125 1.0619 0.2485 -0.4814 0.1475 1.4193 0.3041 4 4 5 8 16 0.0817 -0.3485 -0.5754 389.377 417.629 435.702 398.362 383.487 389.347 318.411 432.285 398.584 392.102 395.5286 3 568 87.3846 3
"181" "38000226" "38000281" 1 0 0 0.8125 0.8175 0.1886 0.1773 -1.0693 -0.2704 1.8294 1 1 4 7 16 0.832 0.1989 0.337 664.256 651.031 622.786 641.248 636.345 601.35 578.877 629.033 609.24 668.671 630.2837 4 369 43.4118 1
"182" "38000091" "38000282" 1 1 1 0.8125 -0.391 1.1246 2.1143 -0.3322 2.5078 0.102 1 6 0 7 9 -1.4163 0.1192 -0.8385 404.912 424.005 361.242 374.813 421.978 396.454 400.333 448.753 358.223 393.356 398.4069 1 791 83.2632 1
"183" "38000211" "38000283" 2 1 0 0.8125 -1.228 -0.039 1.0846 -1.0693 -0.2045 0.2684 3 5 2 5 16 0.3745 -0.5242 1.1274 561.316 520.548 586.671 562.1 481.296 525.557 519.851 491.701 533.181 492.465 527.4686 3 1106 61.4444 2
"184" "38000272" "38000285" 1 0 NA -0.4624 -1.228 0.6342 -0.338 0.1475 -1.2899 0.57 2 3 4 7 14.5 0.5529 -1.0251 -0.3765 622.827 679.208 675.819 682.612 681.378 669.181 727.663 634.464 679.387 696.385 674.8924 2 1095 68.4375 3
"185" "38000005" "38000286" 1 0 0 -0.4624 -1.228 1.1246 2.2967 -0.1002 -2.3558 2.1358 1 2 8 6 16 0.7305 -0.6717 0.0991 488.568 471.345 472.854 452.926 438.41 436.178 476.099 467.723 437.87 459.865 460.1838 0 321 100 3
"186" "38000101" "38000288" 1 0 0 -0.4624 0.299 0.4417 0.0342 -0.5635 -0.3794 0.1912 4 4 6 9 9 -1.7067 1.0893 -1.6384 499.691 411.089 417.026 367.723 408.193 387.241 379.82 414.973 429.131 414.66 412.9547 3 1418 74.6316 2
"187" "38000092" "38000289" 2 1 0 -0.4624 -0.3264 -0.756 -0.3128 1.5558 -2.3945 2.5598 1 6 2 10 16 0.8472 2e-04 2.1919 473.29 445.58 498.78 495.912 523.368 492.648 477.091 494.538 502.841 484.983 488.9031 4 967 87.9091 3
"188" "38000308" "38000290" 1 0 0 -0.4624 -0.3264 0.6942 -0.4867 0.8211 -0.5006 -0.7894 1 3 6 2 16 0.8574 -0.1512 0.1261 664.823 655.855 688.842 619.933 662.55 707.464 683.899 668.667 659.621 668.08 667.9734 3 632 50.56 3
"189" "38000065" "38000292" 0 1 0 0.703 -1.228 0.4361 0.9614 -0.3322 0.7774 -0.4594 1 1 6 0 9 -1.7388 -0.6464 NA 295.038 351.636 306.516 320.185 331.793 305.328 329.995 377.758 319.123 335.972 327.3344 1 207 82.8 2
"190" "38000290" "38000294" 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 451.504 443.822 412.223 425.904 457.898 423.556 451.312 457.155 454.08 471.152 444.8606 1 334 26.72 1
"191" "38000103" "38000295" 1 1 0 -0.4624 -1.228 -0.756 -0.338 -1.3627 0.6647 -0.3621 1 3 2 10 16 0.0985 0.0568 0.3113 428.304 436.251 391.553 391.925 393.738 434 414.372 428.559 415.272 398.756 413.273 NA NA NA NA
"192" "38000014" "38000296" 1 0 0 -0.4624 0.8222 -0.756 -0.1041 -1.0693 -0.5006 -1.1627 1 1 3 6 16 0.8012 -0.7014 -0.134 517.515 560.898 526.431 565.117 500.888 540.828 534.288 526.269 516.101 555.162 534.3497 3 1140 100 1
"193" "38000250" "38000298" 1 1 0 -0.4624 -1.228 -0.756 -0.338 0.1475 0.133 -0.5439 1 3 2 7 16 0.9207 -0.1916 -0.5475 567.077 535.706 511.109 616.956 554.228 558.483 566.149 551.255 548.268 536.165 554.5396 3 620 100 3
"194" "38000181" "38000300" 1 0 0 0.8125 0.5402 -1.3934 -0.7485 -1.0693 0.6566 -0.5333 2 2 5 4 16 0.0652 -0.5522 -1.3081 587.683 619.399 589.404 641.375 604.512 597.342 590.87 615.783 579.682 534.924 596.0974 3 808 52.129 1
"195" "38000298" "38000302" 1 0 0 -0.4624 -1.228 -0.756 -0.4375 -0.1002 -0.5191 -0.9875 2 4 8 6 16 0.2128 -0.8624 0.0554 405.303 436.994 453.422 468.373 422.356 410.135 395.432 436.653 422.869 454.552 430.6089 0 1150 100 3
"196" "38000103" "38000303" 1 1 0 0.8125 -1.228 -0.0918 -0.4986 -0.5635 -0.7358 -0.4711 3 6 2 10 9 -1.1621 -1.1438 -0.746 391.679 419.645 342.434 382.98 347.155 376.539 363.183 380.628 362.551 393.701 376.0495 NA NA NA NA
"197" "38000126" "38000305" 0 1 0 -0.4624 -1.228 0.4361 0.8273 -0.3322 -0.5191 0.2387 1 3 6 6 12 -0.5981 1.7702 0.7895 441.326 463.212 476.691 420.443 462.558 447.925 414.053 458.738 476.854 476.518 453.8318 3 717 65.1818 1
